annee;cde_transaction;transaction;cde_pays;pays;cde_devise;devise;montant
2018;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;5,04
2018;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;3864,91
2018;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;24,7
2018;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;249,35
2018;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;63,14
2018;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;1968,06
2018;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;1040,79
2018;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;163,39
2018;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;10,34
2019;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;45,15
2019;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,23
2019;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;2652,47
2019;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;604,48
2019;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;6627,47
2019;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;4388,4
2019;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;4,8
2019;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1978,18
2019;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;2911,1
2019;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;148,56
2019;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;863,32
2019;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;403,77
2019;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;52,44
2019;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;64,86
2019;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;863,54
2019;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;91,36
2019;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;9538,57
2019;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;9687,13
2019;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1433,29
2019;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;4,2
2019;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;614,27
2019;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;835,89
2019;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;259,06
2019;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;2,48
2019;D91;Impots en capital;LVA;Lettonie;EUR;Euro;15,67
2019;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;2047,56
2019;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1978,18
2019;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;2158,54
2019;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;180,36
2019;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;25,53
2019;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1329,68
2019;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;19,29
2019;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;9538,35
2019;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;2047,56
2019;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;226,43
2019;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;46,9
2019;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;2,48
2019;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,22
2019;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;3059,66
2019;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;2,48
2019;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;3984,63
2019;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;27,44
2019;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;150,49
2019;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;64,86
2019;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;2223,4
2019;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;1067,85
2019;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;180,36
2019;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;11,48
2020;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;43,82
2020;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,14
2020;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;2568,49
2020;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;646,15
2020;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;6431,31
2020;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;4285,59
2020;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;4,53
2020;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;3000,89
2020;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;133,74
2020;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;922,87
2020;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;405,53
2020;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1803,87
2020;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;52,8
2020;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;67,35
2020;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;923,07
2020;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;97,02
2020;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;9432,2
2020;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;9565,94
2020;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1454,47
2020;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;3,14
2020;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;623,35
2020;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;894,31
2020;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;276,92
2020;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;0,33
2020;D91;Impots en capital;LVA;Lettonie;EUR;Euro;14,79
2020;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;2077,82
2020;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1803,87
2020;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;2063,59
2020;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;259,72
2020;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1311,24
2020;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;25,88
2020;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;18,2
2020;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;9432
2020;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;2077,82
2020;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;222,16
2020;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;33,78
2020;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;0,33
2020;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,21
2020;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;3134,63
2020;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;0,33
2020;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;3880,06
2020;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;28,56
2020;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;148,93
2020;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;67,35
2020;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;2130,94
2020;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;1066,52
2020;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;259,72
2020;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;11,65
2021;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;339,68
2021;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;14,82
2021;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;1111,67
2021;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;117,67
2021;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;69,49
2021;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;2418,8
2021;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;42,93
2021;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;3334,67
2021;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;1,12
2021;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;4215,24
2021;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;20,18
2021;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;1,12
2021;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,2
2021;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;16
2021;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;10269,41
2021;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;2221,64
2021;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;226,22
2021;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;339,68
2021;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;28,38
2021;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1315,49
2021;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;2009,63
2021;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;2349,31
2021;D91;Impots en capital;LVA;Lettonie;EUR;Euro;20,13
2021;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;2221,64
2021;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;666,49
2021;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;927,92
2021;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;291,31
2021;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;1,12
2021;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;10411,59
2021;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1555,15
2021;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;5,31
2021;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;54,06
2021;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;69,49
2021;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;971,04
2021;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;106,16
2021;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;10269,61
2021;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;49,98
2021;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;2,77
2021;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;2898,63
2021;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;679,73
2021;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;7076,93
2021;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;4638
2021;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;5,18
2021;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;2009,63
2021;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;3192,68
2021;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;141,99
2021;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;970,85
2021;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;422,76
2022;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;46,62
2022;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,17
2022;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;3652,74
2022;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;794,58
2022;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;8132,73
2022;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;5362,54
2022;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;5,22
2022;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;3610,33
2022;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;167,3
2022;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;1134,91
2022;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;438,88
2022;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;2268,94
2022;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;53,74
2022;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;71,16
2022;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;1135,12
2022;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;116,84
2022;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;11743,06
2022;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;11910,35
2022;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1732,65
2022;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;3,91
2022;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;742,56
2022;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;1083,18
2022;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;340,54
2022;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;4,41
2022;D91;Impots en capital;LVA;Lettonie;EUR;Euro;17,27
2022;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;2475,21
2022;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;2268,94
2022;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;2681,77
2022;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;412,83
