annee;cde_pays;pays;cde_mesure;mesure;cde_unite;unite;cde_domaine;domaine;valeur_mesuree
2021;LVA;Lettonie;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;74,66666667
2021;LVA;Lettonie;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;92,91189505
2021;LVA;Lettonie;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;6,274636632
2021;LVA;Lettonie;Decile superieur de la remuneration des salaries a  temps plein;Decile superieur de la remuneration des salaries a  temps plein;FCTR_D1_EARN;Facteur de decile des gains les plus bas;HSL_2;Travail et qualite de l'emploi;4,508151231
2021;LVA;Lettonie;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;10,87
2021;LVA;Lettonie;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;2,377046241
2021;LVA;Lettonie;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;0,87
2021;LVA;Lettonie;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;77,075
2021;LVA;Lettonie;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;40614,793
2021;LVA;Lettonie;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;24265
2022;LVA;Lettonie;Menages vivant dans des logements surpeuples;Menages vivant dans des logements surpeuples;PT_HH;Pourcentage de menages;HSL_3;Logement;32,83010423
2022;LVA;Lettonie;Accessibilite financiere du logement;Accessibilite financiere du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajuste des menages;HSL_3;Logement;82,00217023
2022;LVA;Lettonie;Decile superieur des resultats en comprehension de l ecrit;Decile superieur des resultats en comprehension de l ecrit;FCTR_D1_SCR;Facteur de decile des scores les plus bas;HSL_6;Savoirs et competences;1,651244081
2022;LVA;Lettonie;Decile superieur des resultats en mathematiques;Decile superieur des resultats en mathematiques;FCTR_D1_SCR;Facteur de decile des scores les plus bas;HSL_6;Savoirs et competences;1,542574054
2022;LVA;Lettonie;Decile superieur des resultats en sciences;Decile superieur des resultats en sciences;FCTR_D1_SCR;Facteur de decile des scores les plus bas;HSL_6;Savoirs et competences;1,569203634
2022;LVA;Lettonie;Faible competences dans les trois domaines evalues par le PISA;Faible competences dans les trois domaines evalues par le PISA;PT_ST;Pourcentage de depenses chez le maªme prestataire;HSL_6;Savoirs et competences;10,64996427
2022;LVA;Lettonie;Competences des eleves en comprehension de l ecrit;Competences des eleves en comprehension de l ecrit;PO;Points;HSL_6;Savoirs et competences;474,57
2022;LVA;Lettonie;Competences des eleves en sciences;Competences des eleves en sciences;PO;Points;HSL_6;Savoirs et competences;493,84
2022;LVA;Lettonie;Competences des eleves en mathematiques;Competences des eleves en mathematiques;PO;Points;HSL_6;Savoirs et competences;483,16
2022;LVA;Lettonie;Quintile superieur de la satisfaction a  l egard de la vie;Quintile superieur de la satisfaction a  l egard de la vie;FCTR_Q1_SCR_LIFE_SATISFACTION;Facteur de quintile de satisfaction a  l'egard de la vie les plus bas;HSL_11;Bien-aªtre subjectif;2,13074322
2022;LVA;Lettonie;Quintile superieur de la satisfaction a  l egard des relations personnelles;Quintile superieur de la satisfaction a  l egard des relations personnelles;FCTR_Q1_SCR_PERS_REL_SATISFACTION;Facteur de quintile de satisfaction des relations personnelle les plus bas;HSL_7;Liens sociaux;1,827330539
2022;LVA;Lettonie;Quintile superieur de la satisfaction a  l egard de l emploi du temps;Quintile superieur de la satisfaction a  l egard de l emploi du temps;FCTR_Q1_SCR_TIME_USE;Facteur de quintile de satisfaction a  l'egard de l'utilisation du temps les plus bas;HSL_4;Equilibre travail-vie;2,082736348
2022;LVA;Lettonie;Participation electorale;Participation electorale;PT_VOTES;Pourcentage des votes;HSL_8;Engagement civique;59,43
2022;LVA;Lettonie;Satisfaction a  l egard de la vie;Satisfaction a  l egard de la vie;0_TO_10;Echelle 0-10;HSL_11;Bien-aªtre subjectif;6,830962177
2022;LVA;Lettonie;Satisfaction a  l egard de l emploi du temps;Satisfaction a  l egard de l emploi du temps;0_TO_10;Echelle 0-10;HSL_4;Equilibre travail-vie;7,238930662
2022;LVA;Lettonie;Satisfaction a  l egard des relations personnelles;Satisfaction a  l egard des relations personnelles;0_TO_10;Echelle 0-10;HSL_7;Liens sociaux;7,93953072
2022;LVA;Lettonie;Quintile superieur du revenu disponible moyen des menages;Quintile superieur du revenu disponible moyen des menages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;6,248925907
2022;LVA;Lettonie;Esperance de vie a  la naissance;Esperance de vie a  la naissance;Y;Annees;HSL_5;Sante;74,5
2022;LVA;Lettonie;Deces dus au suicide, a  l alcool ou a  la drogue;Deces dus au suicide, a  l alcool ou a  la drogue;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_5;Sante;44,03892309
2022;LVA;Lettonie;Mortalite routiere;Mortalite routiere;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;6,012611586
2022;LVA;Lettonie;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;2,9
2022;LVA;Lettonie;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;16,86275661
2022;LVA;Lettonie;Surcharge financiere liee au coa»t du logement;Surcharge financiere liee au coa»t du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;7,366382331
2022;LVA;Lettonie;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2022;LVA;Lettonie;Sentiment de solitude;Sentiment de solitude;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_7;Liens sociaux;6,440686827
2022;LVA;Lettonie;Satisfaction a  l egard des relations personnelles inferieure a  5;Satisfaction a  l egard des relations personnelles inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_7;Liens sociaux;3,324420979
2022;LVA;Lettonie;Satisfaction a  l egard de l emploi du temps inferieure a  5;Satisfaction a  l egard de l emploi du temps inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_4;Equilibre travail-vie;5,337169578
2022;LVA;Lettonie;Satisfaction a  l egard de la vie inferieure a  5;Satisfaction a  l egard de la vie inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_11;Bien-aªtre subjectif;8,755256782
2022;LVA;Lettonie;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;7,1
2022;LVA;Lettonie;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;23,9
2022;LVA;Lettonie;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;50,2
2022;LVA;Lettonie;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;14,2
2022;LVA;Lettonie;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;13,76801276
2022;LVA;Lettonie;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;21
2022;LVA;Lettonie;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;19,33333333
2022;LVA;Lettonie;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;74,66666667
2022;LVA;Lettonie;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;92,91189505
2022;LVA;Lettonie;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;6,274636632
2022;LVA;Lettonie;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;PT_SAL_FT;Pourcentage de salaries a  plein temps;HSL_2;Travail et qualite de l'emploi;21,30673228
2022;LVA;Lettonie;Ecart de remuneration entre les genres;Ecart de remuneration entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le maªme decile;HSL_2;Travail et qualite de l'emploi;19,55223881
2022;LVA;Lettonie;Decile superieur de la remuneration des salaries a  temps plein;Decile superieur de la remuneration des salaries a  temps plein;FCTR_D1_EARN;Facteur de decile des gains les plus bas;HSL_2;Travail et qualite de l'emploi;4,100813008
2022;LVA;Lettonie;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;8,4470682
2022;LVA;Lettonie;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;2,050373596
2022;LVA;Lettonie;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;0,78
2022;LVA;Lettonie;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;78,578
2022;LVA;Lettonie;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;40273,132
2022;LVA;Lettonie;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;23545
2023;LVA;Lettonie;Menages vivant dans des logements surpeuples;Menages vivant dans des logements surpeuples;PT_HH;Pourcentage de menages;HSL_3;Logement;32,8792125
2023;LVA;Lettonie;Accessibilite financiere du logement;Accessibilite financiere du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajuste des menages;HSL_3;Logement;82,47042751
2023;LVA;Lettonie;Adultes ayant de faibles competences en calcul;Adultes ayant de faibles competences en calcul;PT_ST;Pourcentage de depenses chez le maªme prestataire;HSL_6;Savoirs et competences;21,08186702
2023;LVA;Lettonie;Quintile superieur de la satisfaction a  l egard de la vie;Quintile superieur de la satisfaction a  l egard de la vie;FCTR_Q1_SCR_LIFE_SATISFACTION;Facteur de quintile de satisfaction a  l'egard de la vie les plus bas;HSL_11;Bien-aªtre subjectif;2,173413545
2023;LVA;Lettonie;Avoir son mot a  dire concernant l action des pouvoirs publics;Avoir son mot a  dire concernant l action des pouvoirs publics;PT_POP_Y16T65;Pourcentage de la population a¢gee de 16 a  65 ans;HSL_8;Engagement civique;12,102911
2023;LVA;Lettonie;Ne pas avoir son mot a  dire concernant l action des pouvoirs publics;Ne pas avoir son mot a  dire concernant l action des pouvoirs publics;PT_POP_Y16T65;Pourcentage de la population a¢gee de 16 a  65 ans;HSL_8;Engagement civique;73,790123
2023;LVA;Lettonie;Satisfaction a  l egard de la vie;Satisfaction a  l egard de la vie;0_TO_10;Echelle 0-10;HSL_11;Bien-aªtre subjectif;6,868655232
2023;LVA;Lettonie;Esperance de vie a  la naissance;Esperance de vie a  la naissance;Y;Annees;HSL_5;Sante;75,6
2023;LVA;Lettonie;Deces dus au suicide, a  l alcool ou a  la drogue;Deces dus au suicide, a  l alcool ou a  la drogue;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_5;Sante;44,03308485
2023;LVA;Lettonie;Mortalite routiere;Mortalite routiere;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;7,546167132
2023;LVA;Lettonie;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;2,4
2023;LVA;Lettonie;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2023;LVA;Lettonie;Satisfaction a  l egard de la vie inferieure a  5;Satisfaction a  l egard de la vie inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_11;Bien-aªtre subjectif;8,015183789
2023;LVA;Lettonie;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;6,6
2023;LVA;Lettonie;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;24
2023;LVA;Lettonie;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;47,6
2023;LVA;Lettonie;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;15,7
2023;LVA;Lettonie;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;13,76801276
2023;LVA;Lettonie;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;29,5
2023;LVA;Lettonie;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;19,5
2023;LVA;Lettonie;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;74,5
2023;LVA;Lettonie;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;91,96986888
2023;LVA;Lettonie;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;6,049815769
2023;LVA;Lettonie;Satisfaction au travail;Satisfaction au travail;0_TO_10;Echelle 0-10;HSL_2;Travail et qualite de l'emploi;7,646816666
2023;LVA;Lettonie;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;PT_SAL_FT;Pourcentage de salaries a  plein temps;HSL_2;Travail et qualite de l'emploi;20,11602953
2023;LVA;Lettonie;Ecart de remuneration entre les genres;Ecart de remuneration entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le maªme decile;HSL_2;Travail et qualite de l'emploi;18,41202829
2023;LVA;Lettonie;Decile superieur de la remuneration des salaries a  temps plein;Decile superieur de la remuneration des salaries a  temps plein;FCTR_D1_EARN;Facteur de decile des gains les plus bas;HSL_2;Travail et qualite de l'emploi;4,371896266
2023;LVA;Lettonie;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;9,6661644
2023;LVA;Lettonie;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;1,868898462
2023;LVA;Lettonie;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;0,69
2023;LVA;Lettonie;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;79,089
2023;LVA;Lettonie;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;42274,951
2023;LVA;Lettonie;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;23066
2023;LVA;Lettonie;Quintile superieur du revenu disponible moyen des menages;Quintile superieur du revenu disponible moyen des menages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;6,233179092
2023;LVA;Lettonie;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;Revenu disponible des menages inferieur au seuil de pauvrete monetaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;16,16534
